system:index,BIOME_NAME,GIS_AREA,GOV_TYPE,IUCN_CAT,ORIG_NAME,OWN_TYPE,STATUS_YR,WDPA_PID,band_name,boundary_x_count,boundary_x_mean,boundary_x_stdDev,buffer_x_count,buffer_x_mean,buffer_x_stdDev,gHM,year,.geo
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0579013833029605,0.0459706993469741,53385,0.0582507677572014,0.0444700938271167,0.1846013658358379,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.079215684203252e-05,3.0922622545673696e-05,53385,3.9559412089352766e-05,2.903250741548049e-05,0.1846013658358379,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.476784424679753e-05,4.264173566816049e-05,53385,5.156099880226572e-05,3.973702093177192e-05,0.1846013658358379,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.0989488722425396,0.0778300648920003,53385,0.0955909886838767,0.0721125508813061,0.1846013658358379,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.1621787720313092,0.1284640019694112,53385,0.1581362142716393,0.1184758412403416,0.1846013658358379,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.0486919413003441,0.0389602175211483,53385,0.0475095455135324,0.0357196386238934,0.1846013658358379,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0644446878692102,0.0538377735982536,53385,0.0636180358165944,0.0493009993877495,0.1846013658358379,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,4.325184296979808e-05,3.109220737442636e-05,53385,4.021940514104285e-05,2.9122652694614732e-05,0.1846013658358379,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,5.572966797233817e-05,4.6920195519850125e-05,53385,4.850698694258925e-05,3.876899446040531e-05,0.1846013658358379,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b01,7402,0.1001061148475606,0.0793206346524325,53385,0.0975739590729946,0.0744692779301774,0.1846013658358379,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b02,7402,0.2486865425844032,0.1860628620360775,53385,0.2303519428297755,0.1645914539339941,0.1846013658358379,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b03,7402,0.051447206654131,0.0406714656873011,53385,0.0494761598016343,0.0374613910855671,0.1846013658358379,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,sur_refl_b04,7402,0.0696267668004282,0.0557080168739521,53385,0.0679876904332337,0.0524561894477002,0.1846013658358379,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,NDVI,7402,5.598215836923737e-05,4.214098229009909e-05,53385,5.214884115267664e-05,3.692931595245616e-05,0.1846013658358379,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,"Tropical & Subtropical Grasslands, Savannas & Shrublands",13123.0503012899,Federal or national ministry or agency,II,Serengeti National Park,Not Reported,1951,916,BSI,7402,8.673563758658554e-05,6.752901073062456e-05,53385,7.6792846836618e-05,5.629630527884834e-05,0.1846013658358379,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
