system:index,BIOME_NAME,GIS_AREA,GOV_TYPE,IUCN_CAT,ORIG_NAME,OWN_TYPE,STATUS_YR,WDPA_PID,band_name,boundary_x_count,boundary_x_mean,boundary_x_stdDev,buffer_x_count,buffer_x_mean,buffer_x_stdDev,gHM,year,.geo,edge_index
0,Tundra,4272.3105912369,Federal or national ministry or agency,Not Reported,"Dovrefjell-Sunndalsfjella, Knutshø og tilliggende landskapsvernområder",State,0,555720239,NDVI,15000,0.0002277974009187321,0.00016134786681475224,70938,0.0001886623842578345,0.00014595869129770632,0.1432985120440477,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.2074341253284169
0,Temperate Broadleaf & Mixed Forests,346.761859618,Federal or national ministry or agency,Not Reported,Alam-Pedja,Not Reported,2010,555721878,NDVI,2948,0.00010940108985004768,6.79553159571129e-05,13753,0.00010542553979394906,6.579894471091381e-05,0.3321065430104507,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0377095537179009
0,Temperate Broadleaf & Mixed Forests,402.450534856,Federal or national ministry or agency,Not Reported,Soomaa,Not Reported,2005,555721879,NDVI,2136,9.20573056518676e-05,5.464287312080465e-05,12430,9.041053075188546e-05,5.682999145044721e-05,0.2079149827038967,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0182144146957992
0,Temperate Broadleaf & Mixed Forests,289.797207525,Federal or national ministry or agency,Not Reported,Somiedo,Not Reported,2014,555722019,NDVI,1174,0.00010339666447414113,8.720275664387526e-05,7359,8.518899096792074e-05,7.402042867331313e-05,0.2768786604147832,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.2137327053571603
0,Temperate Conifer Forests,221.189665581,Federal or national ministry or agency,Not Reported,Nationalpark Oö. Kalkalpen und Umgebung,Not Reported,2005,555722046,NDVI,1527,9.837007871957492e-05,7.824066863123378e-05,8075,0.00010194221312382128,8.818555631142203e-05,0.2766146562670092,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9649592225361288
0,Temperate Conifer Forests,213.857122805,Federal or national ministry or agency,Not Reported,Nationalpark Berchtesgaden,Not Reported,2016,555722053,NDVI,1261,0.0001807991170373859,0.00013576514814255536,7392,0.0001537498403094358,0.000125300202840961,0.3419136785319262,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1759304378691444
0,Temperate Broadleaf & Mixed Forests,571.219827705,Federal or national ministry or agency,Not Reported,Neusiedler See - Nordöstliches Leithagebirge,Not Reported,2013,555722121,NDVI,1625,8.667414535102949e-05,9.403661954121985e-05,10218,8.424461004170762e-05,7.640746011267573e-05,0.6144721619759216,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.028839059354884
0,Temperate Conifer Forests,210.450287029,Federal or national ministry or agency,Not Reported,Tatry,Not Reported,2008,555722156,NDVI,1339,0.00014886817142026142,0.00011055998686478284,7956,0.00013769708513693572,0.00010851708760633338,0.3450358892184934,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0811279793774602
0,Temperate Broadleaf & Mixed Forests,630.77545662,Federal or national ministry or agency,Not Reported,Puszcza Białowieska,Not Reported,2023,555722161,NDVI,2609,8.263007133440316e-05,5.111191600296819e-05,14477,7.870654387786712e-05,5.111602887866228e-05,0.3544069949709802,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0498500793355172
0,Temperate Conifer Forests,805.500110368,Federal or national ministry or agency,Not Reported,"Hohe Tauern, Salzburg",Not Reported,2015,555722164,NDVI,4927,0.000169372997327816,0.00015297162243502638,22063,0.00018197661978518813,0.00015476717532606266,0.2471897332615348,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9307404298846197
0,Temperate Conifer Forests,611.192717169,Federal or national ministry or agency,Not Reported,"Hohe Tauern, Tirol",Not Reported,2005,555722169,NDVI,4588,0.00017623574804878026,0.00016401963300020404,15860,0.0001759665824892201,0.00015996417216879286,0.234438678377528,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0015296402064104
0,Temperate Conifer Forests,396.210543204,Federal or national ministry or agency,Not Reported,Ötztaler Alpen,Not Reported,2005,555722171,NDVI,1848,0.000128024240946576,0.0001618906008936901,9503,0.00014850460993347394,0.00016392348955537785,0.2306946047017647,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.8620893385325035
0,Temperate Conifer Forests,239.937573508,Federal or national ministry or agency,Not Reported,Totes Gebirge mit Altausseer See,Not Reported,2006,555722180,NDVI,1692,0.0001862975081213497,0.00011683397970530643,8858,0.00013794585458566235,0.00010552703689514282,0.3213106893225056,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.3505118271289673
0,"Mediterranean Forests, Woodlands & Scrub",340.021014793,Federal or national ministry or agency,Not Reported,KORYFES OROUS GRAMMOS,Not Reported,2011,555722218,NDVI,1258,0.0001119576018172168,7.774919657672238e-05,8021,9.302221724313137e-05,6.755869103234484e-05,0.212009445043484,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.2035576568186306
